SubjID,Word,Rating,Task
14,polera,6,imageability
15,polera,7,imageability
16,polera,4,imageability
17,polera,7,imageability
18,polera,7,imageability
19,polera,5,imageability
20,polera,6,imageability
21,polera,5,imageability
22,polera,7,imageability
23,polera,6,imageability
24,polera,7,imageability
25,polera,7,imageability
1,donera,4,imageability
2,donera,7,imageability
3,donera,6,imageability
4,donera,5,imageability
5,donera,7,imageability
6,donera,3,imageability
7,donera,7,imageability
8,donera,4,imageability
9,donera,7,imageability
10,donera,2,imageability
11,donera,2,imageability
12,donera,5,imageability
13,donera,6,imageability
14,donera,2,imageability
15,donera,5,imageability
16,donera,4,imageability
17,donera,7,imageability
18,donera,3,imageability
19,donera,1,imageability
20,donera,5,imageability
21,donera,1,imageability
22,donera,4,imageability
23,donera,5,imageability
24,donera,7,imageability
25,donera,7,imageability
1,sammanfatta,3,imageability
2,sammanfatta,1,imageability
3,sammanfatta,7,imageability
4,sammanfatta,6,imageability
5,sammanfatta,7,imageability
6,sammanfatta,2,imageability
7,sammanfatta,7,imageability
8,sammanfatta,1,imageability
9,sammanfatta,7,imageability
10,sammanfatta,1,imageability
11,sammanfatta,1,imageability
12,sammanfatta,5,imageability
13,sammanfatta,3,imageability
14,sammanfatta,2,imageability
15,sammanfatta,2,imageability
16,sammanfatta,4,imageability
17,sammanfatta,7,imageability
18,sammanfatta,2,imageability
19,sammanfatta,1,imageability
20,sammanfatta,2,imageability
21,sammanfatta,1,imageability
22,sammanfatta,4,imageability
23,sammanfatta,3,imageability
24,sammanfatta,6,imageability
25,sammanfatta,7,imageability
1,rusa,4,imageability
2,rusa,7,imageability
3,rusa,6,imageability
4,rusa,6,imageability
5,rusa,7,imageability
6,rusa,6,imageability
7,rusa,7,imageability
8,rusa,3,imageability
9,rusa,7,imageability
10,rusa,5,imageability
11,rusa,5,imageability
12,rusa,5,imageability
13,rusa,7,imageability
14,rusa,7,imageability
15,rusa,6,imageability
16,rusa,6,imageability
17,rusa,6,imageability
18,rusa,7,imageability
19,rusa,6,imageability
20,rusa,5,imageability
21,rusa,4,imageability
22,rusa,5,imageability
23,rusa,5,imageability
24,rusa,7,imageability
25,rusa,7,imageability
1,vackla,7,imageability
2,vackla,5,imageability
3,vackla,6,imageability
4,vackla,6,imageability
5,vackla,4,imageability
6,vackla,5,imageability
7,vackla,7,imageability
8,vackla,4,imageability
9,vackla,7,imageability
10,vackla,5,imageability
11,vackla,3,imageability
12,vackla,4,imageability
13,vackla,7,imageability
14,vackla,2,imageability
15,vackla,3,imageability
16,vackla,4,imageability
17,vackla,7,imageability
18,vackla,6,imageability
19,vackla,5,imageability
20,vackla,3,imageability
21,vackla,4,imageability
22,vackla,7,imageability
23,vackla,3,imageability
24,vackla,7,imageability
25,vackla,7,imageability
1,sparka,7,imageability
2,sparka,2,imageability
3,sparka,7,imageability
4,sparka,6,imageability
5,sparka,7,imageability
6,sparka,5,imageability
7,sparka,7,imageability
8,sparka,5,imageability
9,sparka,7,imageability
10,sparka,7,imageability
11,sparka,6,imageability
12,sparka,6,imageability
13,sparka,7,imageability
14,sparka,7,imageability
15,sparka,7,imageability
16,sparka,7,imageability
17,sparka,7,imageability
18,sparka,7,imageability
19,sparka,5,imageability
20,sparka,6,imageability
21,sparka,4,imageability
22,sparka,7,imageability
23,sparka,7,imageability
24,sparka,7,imageability
25,sparka,7,imageability
1,repa,7,imageability
2,repa,2,imageability
3,repa,7,imageability
4,repa,4,imageability
5,repa,2,imageability
6,repa,2,imageability
7,repa,5,imageability
8,repa,2,imageability
9,repa,7,imageability
10,repa,7,imageability
11,repa,7,imageability
12,repa,3,imageability
13,repa,6,imageability
14,repa,2,imageability
15,repa,3,imageability
16,repa,2,imageability
17,repa,7,imageability
18,repa,7,imageability
19,repa,3,imageability
20,repa,5,imageability
21,repa,3,imageability
22,repa,5,imageability
23,repa,6,imageability
24,repa,7,imageability
25,repa,6,imageability
1,linka,7,imageability
2,linka,1,imageability
3,linka,7,imageability
4,linka,5,imageability
5,linka,2,imageability
6,linka,4,imageability
7,linka,5,imageability
8,linka,1,imageability
9,linka,1,imageability
10,linka,4,imageability
11,linka,2,imageability
12,linka,3,imageability
13,linka,6,imageability
14,linka,6,imageability
15,linka,6,imageability
16,linka,6,imageability
17,linka,7,imageability
18,linka,5,imageability
19,linka,5,imageability
20,linka,2,imageability
21,linka,5,imageability
22,linka,3,imageability
23,linka,3,imageability
24,linka,7,imageability
25,linka,7,imageability
1,tassa,7,imageability
2,tassa,7,imageability
3,tassa,1,imageability
4,tassa,6,imageability
5,tassa,2,imageability
6,tassa,4,imageability
7,tassa,7,imageability
8,tassa,5,imageability
9,tassa,7,imageability
10,tassa,6,imageability
11,tassa,2,imageability
12,tassa,6,imageability
13,tassa,7,imageability
14,tassa,4,imageability
15,tassa,6,imageability
16,tassa,5,imageability
17,tassa,7,imageability
18,tassa,3,imageability
19,tassa,4,imageability
20,tassa,6,imageability
21,tassa,4,imageability
22,tassa,7,imageability
23,tassa,3,imageability
24,tassa,7,imageability
25,tassa,7,imageability
1,halta,7,imageability
2,halta,3,imageability
3,halta,7,imageability
4,halta,6,imageability
5,halta,7,imageability
6,halta,6,imageability
7,halta,7,imageability
8,halta,3,imageability
9,halta,7,imageability
10,halta,7,imageability
11,halta,3,imageability
12,halta,5,imageability
13,halta,6,imageability
14,halta,7,imageability
15,halta,7,imageability
16,halta,6,imageability
17,halta,7,imageability
18,halta,5,imageability
19,halta,6,imageability
20,halta,6,imageability
21,halta,4,imageability
22,halta,7,imageability
23,halta,6,imageability
24,halta,7,imageability
25,halta,7,imageability
1,sälja,3,imageability
2,sälja,5,imageability
3,sälja,7,imageability
4,sälja,6,imageability
5,sälja,7,imageability
6,sälja,3,imageability
7,sälja,7,imageability
8,sälja,4,imageability
9,sälja,7,imageability
10,sälja,7,imageability
11,sälja,1,imageability
12,sälja,4,imageability
13,sälja,5,imageability
14,sälja,3,imageability
15,sälja,6,imageability
16,sälja,6,imageability
17,sälja,7,imageability
18,sälja,3,imageability
19,sälja,2,imageability
20,sälja,4,imageability
21,sälja,2,imageability
22,sälja,6,imageability
23,sälja,6,imageability
24,sälja,7,imageability
25,sälja,7,imageability
1,stampa,7,imageability
2,stampa,6,imageability
3,stampa,7,imageability
4,stampa,6,imageability
5,stampa,7,imageability
6,stampa,6,imageability
7,stampa,7,imageability
8,stampa,1,imageability
9,stampa,7,imageability
10,stampa,7,imageability
11,stampa,7,imageability
12,stampa,4,imageability
13,stampa,7,imageability
14,stampa,7,imageability
15,stampa,4,imageability
16,stampa,7,imageability
17,stampa,7,imageability
18,stampa,5,imageability
19,stampa,6,imageability
20,stampa,5,imageability
21,stampa,4,imageability
22,stampa,6,imageability
23,stampa,7,imageability
24,stampa,7,imageability
25,stampa,7,imageability
1,bjuda,6,imageability
2,bjuda,1,imageability
3,bjuda,7,imageability
4,bjuda,5,imageability
5,bjuda,7,imageability
6,bjuda,3,imageability
7,bjuda,7,imageability
8,bjuda,6,imageability
9,bjuda,7,imageability
10,bjuda,2,imageability
11,bjuda,5,imageability
12,bjuda,6,imageability
13,bjuda,6,imageability
14,bjuda,4,imageability
15,bjuda,2,imageability
16,bjuda,4,imageability
17,bjuda,7,imageability
18,bjuda,2,imageability
19,bjuda,2,imageability
20,bjuda,7,imageability
21,bjuda,2,imageability
22,bjuda,5,imageability
23,bjuda,4,imageability
24,bjuda,7,imageability
25,bjuda,7,imageability
1,strutta,7,imageability
2,strutta,7,imageability
3,strutta,3,imageability
4,strutta,4,imageability
5,strutta,2,imageability
6,strutta,5,imageability
7,strutta,6,imageability
8,strutta,2,imageability
9,strutta,5,imageability
10,strutta,7,imageability
11,strutta,2,imageability
12,strutta,4,imageability
13,strutta,5,imageability
14,strutta,3,imageability
15,strutta,4,imageability
16,strutta,3,imageability
17,strutta,6,imageability
18,strutta,6,imageability
19,strutta,4,imageability
20,strutta,3,imageability
21,strutta,7,imageability
22,strutta,4,imageability
23,strutta,2,imageability
24,strutta,7,imageability
25,strutta,7,imageability
1,be,4,arousal
2,be,3,arousal
3,be,3,arousal
4,be,6,arousal
5,be,2,arousal
6,be,2,arousal
7,be,1,arousal
8,be,5,arousal
9,be,1,arousal
10,be,2,arousal
11,be,6,arousal
12,be,3,arousal
13,be,1,arousal
14,be,4,arousal
15,be,5,arousal
16,be,1,arousal
17,be,1,arousal
18,be,7,arousal
19,be,1,arousal
20,be,6,arousal
21,be,5,arousal
22,be,4,arousal
23,be,7,arousal
24,be,6,arousal
25,be,2,arousal
1,gestikulera,5,arousal
2,gestikulera,2,arousal
3,gestikulera,2,arousal
4,gestikulera,1,arousal
5,gestikulera,2,arousal
6,gestikulera,3,arousal
7,gestikulera,2,arousal
8,gestikulera,4,arousal
9,gestikulera,3,arousal
10,gestikulera,1,arousal
11,gestikulera,4,arousal
12,gestikulera,3,arousal
13,gestikulera,2,arousal
14,gestikulera,5,arousal
15,gestikulera,4,arousal
16,gestikulera,1,arousal
17,gestikulera,1,arousal
18,gestikulera,4,arousal
19,gestikulera,1,arousal
20,gestikulera,4,arousal
21,gestikulera,2,arousal
22,gestikulera,5,arousal
23,gestikulera,6,arousal
24,gestikulera,5,arousal
25,gestikulera,4,arousal
1,klappa,4,arousal
2,klappa,2,arousal
3,klappa,1,arousal
4,klappa,3,arousal
5,klappa,2,arousal
6,klappa,5,arousal
7,klappa,1,arousal
8,klappa,5,arousal
9,klappa,1,arousal
10,klappa,1,arousal
11,klappa,1,arousal
12,klappa,6,arousal
13,klappa,1,arousal
14,klappa,4,arousal
15,klappa,2,arousal
16,klappa,1,arousal
17,klappa,3,arousal
18,klappa,7,arousal
19,klappa,2,arousal
20,klappa,6,arousal
21,klappa,1,arousal
22,klappa,6,arousal
23,klappa,7,arousal
24,klappa,5,arousal
25,klappa,3,arousal
1,rota,3,arousal
2,rota,4,arousal
3,rota,1,arousal
4,rota,4,arousal
5,rota,2,arousal
6,rota,3,arousal
7,rota,3,arousal
8,rota,1,arousal
9,rota,5,arousal
10,rota,1,arousal
11,rota,1,arousal
12,rota,3,arousal
13,rota,1,arousal
14,rota,3,arousal
15,rota,5,arousal
16,rota,2,arousal
17,rota,1,arousal
18,rota,3,arousal
19,rota,5,arousal
20,rota,2,arousal
21,rota,4,arousal
22,rota,2,arousal
23,rota,4,arousal
24,rota,6,arousal
25,rota,4,arousal
1,ragla,2,arousal
2,ragla,3,arousal
3,ragla,1,arousal
4,ragla,2,arousal
5,ragla,1,arousal
6,ragla,5,arousal
7,ragla,1,arousal
8,ragla,1,arousal
9,ragla,4,arousal
10,ragla,1,arousal
11,ragla,1,arousal
12,ragla,3,arousal
13,ragla,2,arousal
14,ragla,2,arousal
15,ragla,3,arousal
16,ragla,1,arousal
17,ragla,7,arousal
18,ragla,4,arousal
19,ragla,1,arousal
20,ragla,1,arousal
21,ragla,6,arousal
22,ragla,6,arousal
23,ragla,4,arousal
24,ragla,5,arousal
25,ragla,4,arousal
1,rycka,3,arousal
2,rycka,2,arousal
3,rycka,1,arousal
4,rycka,4,arousal
5,rycka,2,arousal
6,rycka,4,arousal
7,rycka,1,arousal
8,rycka,5,arousal
9,rycka,4,arousal
10,rycka,1,arousal
11,rycka,1,arousal
12,rycka,3,arousal
13,rycka,1,arousal
14,rycka,1,arousal
15,rycka,3,arousal
16,rycka,2,arousal
17,rycka,1,arousal
18,rycka,6,arousal
19,rycka,2,arousal
20,rycka,6,arousal
21,rycka,3,arousal
22,rycka,5,arousal
23,rycka,5,arousal
24,rycka,6,arousal
25,rycka,3,arousal
1,snubbla,3,arousal
2,snubbla,3,arousal
3,snubbla,1,arousal
4,snubbla,1,arousal
5,snubbla,2,arousal
6,snubbla,2,arousal
7,snubbla,1,arousal
8,snubbla,4,arousal
9,snubbla,3,arousal
10,snubbla,1,arousal
11,snubbla,4,arousal
12,snubbla,2,arousal
13,snubbla,1,arousal
14,snubbla,1,arousal
15,snubbla,3,arousal
16,snubbla,1,arousal
17,snubbla,1,arousal
18,snubbla,6,arousal
19,snubbla,1,arousal
20,snubbla,6,arousal
21,snubbla,3,arousal
22,snubbla,5,arousal
23,snubbla,5,arousal
24,snubbla,5,arousal
25,snubbla,4,arousal
1,pinna,1,arousal
2,pinna,1,arousal
3,pinna,1,arousal
4,pinna,1,arousal
5,pinna,1,arousal
6,pinna,1,arousal
7,pinna,1,arousal
8,pinna,1,arousal
9,pinna,2,arousal
10,pinna,1,arousal
11,pinna,1,arousal
12,pinna,1,arousal
13,pinna,1,arousal
14,pinna,1,arousal
15,pinna,2,arousal
16,pinna,1,arousal
17,pinna,1,arousal
18,pinna,2,arousal
19,pinna,1,arousal
20,pinna,2,arousal
21,pinna,2,arousal
22,pinna,2,arousal
23,pinna,3,arousal
24,pinna,2,arousal
25,pinna,2,arousal
1,smaka,3,arousal
2,smaka,2,arousal
3,smaka,2,arousal
4,smaka,1,arousal
5,smaka,1,arousal
6,smaka,3,arousal
7,smaka,1,arousal
8,smaka,4,arousal
9,smaka,1,arousal
10,smaka,1,arousal
11,smaka,4,arousal
12,smaka,5,arousal
13,smaka,1,arousal
14,smaka,2,arousal
15,smaka,3,arousal
16,smaka,1,arousal
17,smaka,4,arousal
18,smaka,6,arousal
19,smaka,1,arousal
20,smaka,7,arousal
21,smaka,5,arousal
22,smaka,5,arousal
23,smaka,6,arousal
24,smaka,3,arousal
25,smaka,4,arousal
1,skynda,5,arousal
2,skynda,2,arousal
3,skynda,5,arousal
4,skynda,4,arousal
5,skynda,2,arousal
6,skynda,4,arousal
7,skynda,1,arousal
8,skynda,6,arousal
9,skynda,1,arousal
10,skynda,1,arousal
11,skynda,5,arousal
12,skynda,6,arousal
13,skynda,1,arousal
14,skynda,1,arousal
15,skynda,3,arousal
16,skynda,3,arousal
17,skynda,3,arousal
18,skynda,7,arousal
19,skynda,1,arousal
20,skynda,5,arousal
21,skynda,5,arousal
22,skynda,5,arousal
23,skynda,5,arousal
24,skynda,6,arousal
25,skynda,4,arousal
1,skära,5,arousal
2,skära,3,arousal
3,skära,1,arousal
4,skära,2,arousal
5,skära,1,arousal
6,skära,2,arousal
7,skära,1,arousal
8,skära,4,arousal
9,skära,4,arousal
10,skära,2,arousal
11,skära,3,arousal
12,skära,5,arousal
13,skära,1,arousal
14,skära,4,arousal
15,skära,5,arousal
16,skära,2,arousal
17,skära,7,arousal
18,skära,7,arousal
19,skära,1,arousal
20,skära,4,arousal
21,skära,2,arousal
22,skära,6,arousal
23,skära,5,arousal
24,skära,3,arousal
25,skära,3,arousal
1,skälla,6,arousal
2,skälla,2,arousal
3,skälla,1,arousal
4,skälla,5,arousal
5,skälla,1,arousal
6,skälla,5,arousal
7,skälla,1,arousal
8,skälla,6,arousal
9,skälla,5,arousal
10,skälla,1,arousal
11,skälla,6,arousal
12,skälla,6,arousal
13,skälla,2,arousal
14,skälla,5,arousal
15,skälla,5,arousal
16,skälla,1,arousal
17,skälla,4,arousal
18,skälla,7,arousal
19,skälla,1,arousal
20,skälla,5,arousal
21,skälla,4,arousal
22,skälla,5,arousal
23,skälla,7,arousal
24,skälla,6,arousal
25,skälla,3,arousal
1,knivhugga,6,arousal
2,knivhugga,3,arousal
3,knivhugga,6,arousal
4,knivhugga,7,arousal
5,knivhugga,3,arousal
6,knivhugga,6,arousal
7,knivhugga,4,arousal
8,knivhugga,3,arousal
9,knivhugga,7,arousal
10,knivhugga,2,arousal
11,knivhugga,7,arousal
12,knivhugga,7,arousal
13,knivhugga,2,arousal
14,knivhugga,5,arousal
15,knivhugga,4,arousal
16,knivhugga,1,arousal
17,knivhugga,7,arousal
18,knivhugga,7,arousal
19,knivhugga,1,arousal
20,knivhugga,7,arousal
21,knivhugga,2,arousal
22,knivhugga,7,arousal
23,knivhugga,7,arousal
24,knivhugga,6,arousal
25,knivhugga,4,arousal
1,stiga,1,arousal
2,stiga,1,arousal
3,stiga,1,arousal
4,stiga,1,arousal
5,stiga,1,arousal
6,stiga,1,arousal
7,stiga,1,arousal
8,stiga,1,arousal
9,stiga,1,arousal
10,stiga,1,arousal
11,stiga,1,arousal
12,stiga,5,arousal
13,stiga,2,arousal
14,stiga,1,arousal
15,stiga,2,arousal
16,stiga,1,arousal
17,stiga,1,arousal
18,stiga,3,arousal
19,stiga,1,arousal
20,stiga,6,arousal
21,stiga,1,arousal
22,stiga,2,arousal
23,stiga,4,arousal
24,stiga,4,arousal
25,stiga,3,arousal
1,daska,5,arousal
2,daska,4,arousal
3,daska,1,arousal
4,daska,6,arousal
5,daska,1,arousal
6,daska,3,arousal
7,daska,1,arousal
8,daska,3,arousal
9,daska,5,arousal
10,daska,1,arousal
11,daska,1,arousal
12,daska,7,arousal
13,daska,2,arousal
14,daska,4,arousal
15,daska,3,arousal
16,daska,1,arousal
17,daska,5,arousal
18,daska,5,arousal
19,daska,5,arousal
20,daska,3,arousal
21,daska,2,arousal
22,daska,6,arousal
23,daska,5,arousal
24,daska,6,arousal
25,daska,4,arousal
1,morra,4,arousal
2,morra,5,arousal
3,morra,1,arousal
4,morra,3,arousal
5,morra,2,arousal
6,morra,5,arousal
7,morra,2,arousal
8,morra,5,arousal
9,morra,4,arousal
10,morra,2,arousal
11,morra,5,arousal
12,morra,4,arousal
13,morra,1,arousal
14,morra,4,arousal
15,morra,3,arousal
16,morra,1,arousal
17,morra,5,arousal
18,morra,5,arousal
19,morra,1,arousal
20,morra,1,arousal
21,morra,2,arousal
22,morra,5,arousal
23,morra,6,arousal
24,morra,3,arousal
25,morra,4,arousal
1,putta,4,arousal
2,putta,1,arousal
3,putta,1,arousal
4,putta,1,arousal
5,putta,1,arousal
6,putta,3,arousal
7,putta,1,arousal
8,putta,1,arousal
9,putta,5,arousal
10,putta,1,arousal
11,putta,4,arousal
12,putta,1,arousal
13,putta,1,arousal
14,putta,1,arousal
15,putta,3,arousal
16,putta,1,arousal
17,putta,1,arousal
18,putta,5,arousal
19,putta,1,arousal
20,putta,5,arousal
21,putta,3,arousal
22,putta,5,arousal
23,putta,4,arousal
24,putta,6,arousal
25,putta,4,arousal
1,slipa,2,arousal
